route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
SUTTON (SURREY) - SOUTH BERMONDSEY (2),10,QUEEN'S ROAD PECKHAM,SOUTH BERMONDSEY,stop,1.08,16.6,3,0
SUTTON (SURREY) - SOUTH BERMONDSEY (3),1,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,0
SUTTON (SURREY) - SOUTH BERMONDSEY (3),2,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,2,1
SUTTON (SURREY) - SOUTH BERMONDSEY (3),3,WALLINGTON,WADDON,stop,1.8,17.2,3,1
SUTTON (SURREY) - SOUTH BERMONDSEY (3),4,WADDON,WEST CROYDON,stop,2.71,27.6,4,0
SUTTON (SURREY) - SOUTH BERMONDSEY (3),5,WEST CROYDON,SELHURST,stop,4.18,27.5,7,4
SUTTON (SURREY) - SOUTH BERMONDSEY (3),6,SELHURST,THORNTON HEATH,stop,0.76,17.0,3,2
SUTTON (SURREY) - SOUTH BERMONDSEY (3),7,THORNTON HEATH,NORBURY,stop,0.85,31.0,3,0
SUTTON (SURREY) - SOUTH BERMONDSEY (3),8,NORBURY,STREATHAM COMMON,stop,1.78,30.9,2,0
SUTTON (SURREY) - SOUTH BERMONDSEY (3),9,STREATHAM COMMON,STREATHAM,stop,0.61,16.9,6,1
SUTTON (SURREY) - SOUTH BERMONDSEY (3),10,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - SOUTH BERMONDSEY (3),11,TULSE HILL,NORTH DULWICH,stop,1.49,16.8,3,0
SUTTON (SURREY) - SOUTH BERMONDSEY (3),12,NORTH DULWICH,EAST DULWICH,stop,0.58,16.7,2,1
SUTTON (SURREY) - SOUTH BERMONDSEY (3),13,EAST DULWICH,QUEEN'S ROAD PECKHAM,stop,1.56,16.6,5,0
SUTTON (SURREY) - SOUTH BERMONDSEY (3),14,QUEEN'S ROAD PECKHAM,SOUTH BERMONDSEY,stop,1.08,16.6,3,0
SUTTON (SURREY) - STREATHAM COMMON,1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,11,0
SUTTON (SURREY) - STREATHAM COMMON,2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,5,0
SUTTON (SURREY) - STREATHAM COMMON,3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,4,0
SUTTON (SURREY) - STREATHAM COMMON,4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,10,0
SUTTON (SURREY) - STREATHAM COMMON,5,MITCHAM EASTFIELDS,STREATHAM COMMON,stop,1.27,16.9,6,0
SUTTON (SURREY) - STREATHAM HILL,1,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,0
SUTTON (SURREY) - STREATHAM HILL,2,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,3,0
SUTTON (SURREY) - STREATHAM HILL,3,WALLINGTON,WADDON,stop,1.8,17.2,3,0
SUTTON (SURREY) - STREATHAM HILL,4,WADDON,WEST CROYDON,stop,2.71,27.6,5,0
SUTTON (SURREY) - STREATHAM HILL,5,WEST CROYDON,NORWOOD JUNCTION,stop,4.97,27.5,6,0
SUTTON (SURREY) - STREATHAM HILL,6,NORWOOD JUNCTION,CRYSTAL PALACE,stop,1.64,16.9,5,0
SUTTON (SURREY) - STREATHAM HILL,7,CRYSTAL PALACE,GIPSY HILL,stop,0.81,16.9,2,1
SUTTON (SURREY) - STREATHAM HILL,8,GIPSY HILL,WEST NORWOOD,stop,2.48,17.4,3,0
SUTTON (SURREY) - STREATHAM HILL,9,WEST NORWOOD,STREATHAM HILL,stop,8.3,34.0,4,0
SUTTON (SURREY) - T & RSMD,1,SUTTON (SURREY),T & RSMD,stop,,,51,0
SUTTON (SURREY) - TULSE HILL,1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,11,0
SUTTON (SURREY) - TULSE HILL,2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,5,0
SUTTON (SURREY) - TULSE HILL,3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,4,0
SUTTON (SURREY) - TULSE HILL,4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,10,0
SUTTON (SURREY) - TULSE HILL,5,MITCHAM EASTFIELDS,STREATHAM COMMON,stop,1.27,16.9,6,0
SUTTON (SURREY) - TULSE HILL,6,STREATHAM COMMON,STREATHAM,stop,0.61,16.9,5,0
SUTTON (SURREY) - TULSE HILL,7,STREATHAM,STREATHAM HILL,stop,5.93,33.5,8,0
SUTTON (SURREY) - TULSE HILL,8,STREATHAM HILL,TULSE HILL,stop,7.64,33.4,7,0
T & RSMD - T & RSMD,1,T & RSMD,SUTTON (SURREY),stop,,,72,0
WEST CROYDON - SELHURST  T&RS  MD  M&EE   NSC,1,WEST CROYDON,SUTTON (SURREY),stop,1.61,27.6,7,0
WEST CROYDON - SELHURST  T&RS  MD  M&EE   NSC,2,SUTTON (SURREY),SELHURST  T&RS  MD  M&EE   NSC,pass,,,39,0
WEST CROYDON - WEST CROYDON,1,SUTTON (SURREY),WEST CROYDON,pass,1.61,27.6,50,0
WEST CROYDON - WEST CROYDON (2),1,WEST CROYDON,SUTTON (SURREY),stop,1.61,27.6,10,0
